mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,Ningen Fushin: Adventurers Who Don't Believe in Humanity Will Save the World,人間不信の冒険者たちが世界を救うようです,Apparently|Disillusioned Adventurers Will Save the World,2023,winter,Winter 2023,6.34,87723,8862,1341,210674,720,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 23:00 (JST),2023-01-10T00:00:00+00:00,2023-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/vH32l69yp80?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Geek Toys,1,Frontier Works|Pony Canyon|Studio Mausu|Hakuhodo DY Music & Pictures|BS11|Kadokawa|Geek Pictures,7,Crunchyroll,1,Action|Adventure|Fantasy,3,,0,,0,"Veteran adventurer Nick, mage Tiana, cleric Zem, and half-dragon Curran each show up alone at a tavern, only to find themselves seated at the same table. As the night goes on, they take turns divulgin...",,https://myanimelist.net/anime/49612/Ningen_Fushin_no_Boukensha-tachi_ga_Sekai_wo_Sukuu_you_desu
52446,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,Chillin' in My 30s after Getting Fired from the Demon King's Army,解雇された暗黒兵士（30代）のスローなセカンドライフ,,2023,winter,Winter 2023,6.99,92839,4834,1453,191941,589,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 22:00 (JST),2023-01-07T00:00:00+00:00,2023-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/oVO3VxKTDrk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Encourage Films,1,Pony Canyon|Kodansha|bilibili|Good Smile Film|Bit grooove promotion,5,Crunchyroll,1,Fantasy,1,,0,,0,"For more than 30 years, Dariel has been a loyal soldier in the Demon King's army, having been raised by Granbarza, one of the Four Heavenly Generals. However, as Dariel lacks any magical potential, he...","Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life was released on Blu-ray in four volumes from March 22, 2023, to June 21, 2023.",https://myanimelist.net/anime/52446/Kaiko_sareta_Ankoku_Heishi_30-dai_no_Slow_na_Second_Life
51678,Oniichan wa Oshimai!,Onimai: I'm Now Your Sister!,お兄ちゃんはおしまい！,Onimai|Onii-chan is Done For,2023,winter,Winter 2023,7.64,91898,1619,1456,191795,2805,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 23:30 (JST),2023-01-05T00:00:00+00:00,2023-03-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/L0GbDAXQbfs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Bind,1,Pony Canyon|Movic|AT-X|TOHO animation|Tokyo MX|Hakuhodo DY Music & Pictures|BS11|Egg Firm|Ichijinsha|Bit grooove promotion|Pia|Toho Music,12,,0,Comedy,1,CGDCT|Magical Sex Shift|School,3,Shounen,1,"Self-professed ""home security guard"" Mahiro Oyama has not left his home in years, secluding himself in his room playing erotic visual novels. This depraved lifestyle causes his prodigious sister, Miha...","Oniichan wa Oshimai! was released on Blu-ray in two boxes from April 19, 2023, to June 21, 2023.",https://myanimelist.net/anime/51678/Oniichan_wa_Oshimai
44204,Kyokou Suiri Season 2,In/Spectre 2,虚構推理 Season2,In/Spectre 2nd Season|Kyokou Suiri 2nd Season,2023,winter,Winter 2023,7.36,58361,2781,1479,189679,601,12,TV,Finished Airing,False,True,25 min per ep,R - 17+ (violence & profanity),Manga,Mondays at 01:05 (JST),2023-01-09T00:00:00+00:00,2023-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/VpQSApkWmtk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Brain's Base,1,Nihon Ad Systems|Kodansha|KlockWorx|Docomo Anime Store|King Records|Crunchyroll|BS NTV|Mixi|Studio Tenjin,9,,0,Mystery|Romance|Supernatural,3,Adult Cast|Mythology,2,Shounen,1,"During a blizzard, Masayuki Muroi's old high school friend pushes him off a mountain to certain death. However, Masayuki survives the fall and escapes to safety thanks to Yuki-Onna, the spirit of a be...",,https://myanimelist.net/anime/44204/Kyokou_Suiri_Season_2
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀,英雄王、武を極めるため転生す ～そして、世界最強の見習い騎士♀～,,2023,winter,Winter 2023,6.56,83105,7445,1537,181138,652,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 01:45 (JST),2023-01-10T00:00:00+00:00,2023-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/TroQ3-AtG70?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Comet,1,MediaNet|Nippon Columbia|KlockWorx|Hobby Japan|My Theater D.D.|Muse Communication|AQUA ARIS|Bit grooove promotion|CTW,9,,0,Action|Fantasy,2,Reincarnation,1,,0,"The hero-king Inglis—who dedicated his entire life to building his country—is now approaching death. To award him for his honorable achievements, the goddess Alistia appears and grants him one wish. H...","Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ was released on Blu-ray in two volumes from March 29, 2023, to April 26, 2023.",https://myanimelist.net/anime/50481/Eiyuuou_Bu_wo_Kiwameru_Tame_Tenseisu__Soshite_Sekai_Saikyou_no_Minarai_Kishi♀
51252,Spy Kyoushitsu,Spy Classroom,スパイ教室,Spy Room,2023,winter,Winter 2023,6.42,48579,8405,1643,167542,715,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 22:30 (JST),2023-01-05T00:00:00+00:00,2023-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/BdrLDTuDQkc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,feel.,1,Movic|AT-X|Studio Mausu|BS NTV|Kadokawa,5,Sentai Filmworks,1,Action|Mystery,2,,0,,0,"A decade ago, mankind witnessed the deadly potential of weapons caused by the Great War. To avoid another catastrophe, governments worldwide have resorted to espionage to fulfill their agendas.  In th...","Spy Kyoushitsu was released on Blu-ray and DVD in two volumes from March 24, 2023, to May 24, 2023.",https://myanimelist.net/anime/51252/Spy_Kyoushitsu
49980,Sugar Apple Fairy Tale,,シュガーアップル・フェアリーテイル,,2023,winter,Winter 2023,7.49,64213,2221,1735,155633,1141,12,TV,Finished Airing,False,True,22 min per ep,PG-13 - Teens 13 or older,Light novel,Fridays at 21:30 (JST),2023-01-06T00:00:00+00:00,2023-03-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Op1KIOgA3gc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,AT-X|Magic Capsule|flying DOG|Crunchyroll|Kadokawa|BS Asahi,6,,0,Adventure|Drama|Fantasy|Romance,4,Visual Arts,1,,0,"In the kingdom of Highland, fairies lived freely until humans betrayed them. Once a fairy has been stripped of a wing, whoever possesses it holds the fairy's life in their hands. Taking advantage of t...","Sugar Apple Fairy Tale was released on Blu-ray and DVD in two volumes by Kadokawa on April 26 and May 24, 2023, respectively.",https://myanimelist.net/anime/49980/Sugar_Apple_Fairy_Tale
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,By the Grace of the Gods 2,神達に拾われた男,The man picked up by the gods 2nd Season|Kamihiro 2nd Season|Kamitachi ni Hirowareta Otoko 2nd Season,2023,winter,Winter 2023,6.81,60975,5839,1843,144283,784,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Mondays at 00:00 (JST),2023-01-09T00:00:00+00:00,2023-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/q2nmeBSXj9E?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Maho Film,1,Lantis|Toei Video|KlockWorx|Nikkatsu|Asmik Ace|Hobby Japan|BS Fuji|Tokyo MX|Amusement Media Academy|Crunchyroll|Hakuhodo|Exa International|Bandai Namco Music Live|AMG Studio,14,,0,Fantasy|Slice of Life,2,Isekai|Iyashikei|Reincarnation,3,,0,"Since reincarnating into a new world, Ryouma Takebayashi has used his god-given graces to tame countless slimes and employ them to improve the lives of everyone around him. With the astonishing succes...","Kami-tachi ni Hirowareta Otoko 2nd Season was released on Blu-ray in two volumes by Toei Video from April 12, 2023, and May 10, 2023. Limited edition bonuses were made available, featuring new materia...",https://myanimelist.net/anime/49109/Kami-tachi_ni_Hirowareta_Otoko_2nd_Season
49154,High Card,High Card,HIGH CARD,,2023,winter,Winter 2023,7.16,47867,3926,1858,142674,665,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Mixed media,Mondays at 20:00 (JST),2023-01-09T00:00:00+00:00,2023-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/acV8f4Zh8r4?enablejsapi=1&wmode=opaque&autoplay=1,False,False,Studio Hibari,1,TMS Entertainment|Sammy|Kadokawa|NetEase,4,,0,Action|Fantasy,2,Organized Crime,1,,0,"After discovering that his orphanage was on the brink of closing due to financial stress, Finn, who was living freely on the streets, set out for a casino with the aim of making a fortune. However, no...",,https://myanimelist.net/anime/49154/High_Card
51265,Inu ni Nattara Suki na Hito ni Hirowareta.,My Life as Inukai-san's Dog.,犬になったら好きな人に拾われた。,Inuhiro,2023,winter,Winter 2023,5.03,55582,14342,1911,138366,681,12,TV,Finished Airing,False,True,12 min per ep,R+ - Mild Nudity,Web manga,Saturdays at 01:35 (JST),2023-01-07T00:00:00+00:00,2023-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/kS4vV1uoK6g?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Quad,1,Kodansha|KlockWorx|Asmik Ace|King Records|WWWave,5,Sentai Filmworks,1,Comedy|Ecchi,2,,0,,0,"On a rainy afternoon, a male high school student awakens freezing on the streets with no memory of how he got there. His classmate and crush, Karen Inukai, finds him and takes him back to her home whe...","Inu ni Nattara Suki na Hito ni Hirowareta. was released on Blu-ray in two volumes from March 29, 2023, to April 26, 2023.",https://myanimelist.net/anime/51265/Inu_ni_Nattara_Suki_na_Hito_ni_Hirowareta
51495,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2",真・進化の実～知らないうちに勝ち組人生～,Shinka no Mi 2nd Season,2023,winter,Winter 2023,5.48,54273,13284,1974,132124,593,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 01:23 (JST),2023-01-14T00:00:00+00:00,2023-04-01T00:00:00+00:00,https://www.youtube-nocookie.com/embed/d5FndkCYsXE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Hotline,1,TV Tokyo|HoriPro|KlockWorx|Glovision|Docomo Anime Store|Futabasha|bilibili|Bushiroad Move,8,,0,Adventure|Fantasy|Romance,3,Harem|Isekai,2,,0,"Thanks to the Fruit of Evolution, Seiichi Hiiragi's amazing new life in another world allows him to meet dependable allies and create formidable spells. His abilities catch the attention of Barnabus A...","Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei was released on Blu-ray and DVD on May 26, 2023.",https://myanimelist.net/anime/51495/Shin_Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,"Saving 80,000 Gold in Another World for My Retirement",老後に備えて異世界で８万枚の金貨を貯めます,Roukin,2023,winter,Winter 2023,6.94,58641,5092,2120,120534,358,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 02:00 (JST),2023-01-08T00:00:00+00:00,2023-03-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/XcHBxoPGMYg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Felix Film,1,Kodansha|Crunchyroll|ABC Animation|DMM.com|A-Sketch|ADK Marketing Solutions|Sankyo,7,,0,Fantasy,1,Isekai,1,,0,"Mitsuha Yamano could not have had it worse. After failing to enter her university of choice and losing her entire family in an accident, she finds herself plummeting off a cliff due to an especially f...","Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu was released on Blu-ray and DVD on May 31, 2023.",https://myanimelist.net/anime/52461/Rougo_ni_Sonaete_Isekai_de_8-manmai_no_Kinka_wo_Tamemasu
50652,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,ツンデレ悪役令嬢リーゼロッテと実況の遠藤くんと解説の小林さん,Tsunlise,2023,winter,Winter 2023,7.23,43308,3538,2210,113575,506,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 01:55 (JST),2023-01-07T00:00:00+00:00,2023-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/chuB_uA_v70?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Tezuka Productions,1,Mainichi Broadcasting System|Movic|DMM.com|Nichion|FuRyu|DMM pictures|Kadokawa|Bit grooove promotion|Pia|NetEase|Three S Studio,11,Sentai Filmworks,1,Comedy|Fantasy|Romance,3,Video Game|Villainess,2,,0,"Broadcasting club member Shihono Kobayashi always gushes to her friend Aoto Endou about MagiKoi, an otome game where protagonist Fiene attends the Royal Academy of Magic. But despite the colorful cast...","Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san was released on Blu-ray in two volumes from April 26, 2023, to May 31, 2023.",https://myanimelist.net/anime/50652/Tsundere_Akuyaku_Reijou_Liselotte_to_Jikkyou_no_Endou-kun_to_Kaisetsu_no_Kobayashi-san
53213,Revenger,,REVENGER (リベンジャー),,2023,winter,Winter 2023,6.68,31442,6699,2479,95553,304,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Original,Thursdays at 21:00 (JST),2023-01-05T00:00:00+00:00,2023-03-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/VqX-GFfTaoo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Ajia-do,1,Shochiku|AT-X|Nitroplus|flying DOG|Tokyo MX|Good Smile Company|Kansai TV|Marui Group|Three S Studio,9,Crunchyroll,1,Action|Drama|Mystery,3,Adult Cast|Historical|Organized Crime|Samurai,4,,0,"Tricked into assassinating his own prospective father-in-law, righteous samurai Raizou Kurima is overwhelmed with guilt. In order to reclaim his honor, Raizou swears vengeance on the lord who gave him...",,https://myanimelist.net/anime/53213/Revenger
50606,Ayakashi Triangle,,あやかしトライアングル,,2023,winter,Winter 2023,6.43,23754,8276,2613,87819,313,12,TV,Finished Airing,False,True,23 min per ep,R+ - Mild Nudity,Manga,Tuesdays at 01:00 (JST),2023-01-10T00:00:00+00:00,2023-09-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/TgnWkRUymj4?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Connect,1,Aniplex|Yomiuri Telecasting|Chugai Mining|Shueisha|BS11|Marui Group|Studio Tenjin,7,,0,Action|Comedy|Romance|Supernatural|Ecchi,5,Magical Sex Shift|Mythology,2,Shounen,1,"Ayakashi are strange, supernatural creatures invisible to the majority of people. Though most are harmless, some ayakashi attack humans to devour their life force. Exorcist ninjas are tasked with prot...",,https://myanimelist.net/anime/50606/Ayakashi_Triangle
50384,Mononogatari,Malevolent Spirits: Mononogatari,もののがたり,,2023,winter,Winter 2023,7.26,28160,3340,2746,81867,261,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 00:00 (JST),2023-01-10T00:00:00+00:00,2023-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/1DHyaFQZ9h0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bandai Namco Pictures,1,Shogakukan-Shueisha Productions|Shogakukan Music & Digital Entertainment|Shueisha|BS11|Quaras|GREE Entertainment|Bandai Namco Music Live|Happinet Phantom Studios,8,,0,Action|Supernatural,2,Adult Cast|Mythology,2,Seinen,1,"Saenome are tasked with sealing spirits that possess objects and pose a threat to society. Known as tsukumogami, these spirits are generally non-violent, and saenome normally seal them after a simple ...","Mononogatari was released on Blu-ray in two volumes from April 5, 2023, to June 2, 2023.",https://myanimelist.net/anime/50384/Mononogatari
52826,Tsurune: Tsunagari no Issha,Tsurune - The Linking Shot -,ツルネ ―つながりの一射―,Tsurune 2nd Season,2023,winter,Winter 2023,8.11,21724,586,3023,69312,481,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 00:00 (JST),2023-01-05T00:00:00+00:00,2023-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/PC2w_ETFQDQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Kyoto Animation,1,Lantis|Pony Canyon|Rakuonsha|ABC Animation|Heart Company|Bandai Namco Music Live,6,Sentai Filmworks,1,Sports,1,School,1,,0,"Despite the prefectural tournament's breathtaking conclusion, the Kazemai High School Kyudo Club has no time to celebrate. With the national competition right around the corner, the club is determined...",,https://myanimelist.net/anime/52826/Tsurune__Tsunagari_no_Issha
50864,Ooyukiumi no Kaina,Kaina of the Great Snow Sea,大雪海のカイナ,,2023,winter,Winter 2023,6.7,16404,6549,3436,55086,171,11,TV,Finished Airing,False,True,22 min per ep,PG-13 - Teens 13 or older,Original,Thursdays at 00:55 (JST),2023-01-12T00:00:00+00:00,2023-03-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/wHsJjEQsWKI?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Polygon Pictures,1,Sony Pictures Entertainment|Dentsu|Fuji TV|BS Fuji|bilibili|Crunchyroll|NetEase,7,,0,Adventure|Drama|Fantasy,3,,0,,0,"Humanity is facing extinction. In a snow-covered world where water has become scarce, the last habitable lands are located at the feet of gigantic Orbital Trees scattered about the desolated Earth. Ac...",,https://myanimelist.net/anime/50864/Ooyukiumi_no_Kaina
52274,Nokemono-tachi no Yoru,The Tale of Outcasts,ノケモノたちの夜,,2023,winter,Winter 2023,6.62,15386,7083,3549,52028,132,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 22:00 (JST),2023-01-08T00:00:00+00:00,2023-04-02T00:00:00+00:00,https://www.youtube-nocookie.com/embed/dSQ1oBUuoGA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Ashi Productions,1,Pony Canyon|KlockWorx|Studio Mausu|Shogakukan|Crunchyroll|Yomiuri TV Enterprise,6,,0,Action|Fantasy,2,Anthropomorphic|Historical|Urban Fantasy,3,Shounen,1,"Wisteria is an orphan girl living in a corner of the British Empire at the end of the 19th century. Her life is desolate and bleak–until she encounters Marbas, a powerful but equally lonely immortal b...",,https://myanimelist.net/anime/52274/Nokemono-tachi_no_Yoru
43760,Hikari no Ou,The Fire Hunter,火狩りの王,,2023,winter,Winter 2023,6.33,14074,8902,3624,49950,103,10,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 22:30 (JST),2023-01-14T00:00:00+00:00,2023-03-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/nkBeXGAFCvU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Signal.MD,1,Production I.G|WOWOW|flying DOG,3,,0,Adventure|Drama|Fantasy,3,,0,,0,"Human civilization no longer revolves around fire, but is instead now driven by fear of it. Repeated wars have changed human biology, and people now spontaneously combust when they get close to natura...",,https://myanimelist.net/anime/43760/Hikari_no_Ou
53179,Ars no Kyojuu,Giant Beasts of Ars,アルスの巨獣,,2023,winter,Winter 2023,6.05,15018,10543,3679,48686,92,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Saturdays at 01:25 (JST),2023-01-07T00:00:00+00:00,2023-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/imfWk1gNxx0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Asahi Production,1,Mainichi Broadcasting System|Sentai Filmworks|bilibili|DMM.com|Bit grooove promotion|NetEase,6,,0,Action|Adventure|Fantasy,3,,0,,0,"In the world of Ars, humans lead a decades-long war against giant beasts that ravage the lands and feed on their resources. Those tasked with fighting them are Paladins, who utilize the destructive po...","Ars no Kyojuu was released on Blu-ray in two volumes from May 31, 2023, to June 28, 2023.",https://myanimelist.net/anime/53179/Ars_no_Kyojuu
48441,The Legend of Heroes: Sen no Kiseki - Northern War,The Legend of Heroes: Trails of Cold Steel - Northern War,The Legend of Heroes 閃の軌跡 Northern War,Eiyuu Densetsu: Sen no Kiseki,2023,winter,Winter 2023,5.62,10453,12775,4049,41528,122,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Game,Sundays at 23:30 (JST),2023-01-08T00:00:00+00:00,2023-03-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/6hNjYJaiC6Y?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Tatsunoko Production,1,Nihon Falcom|Crunchyroll|NADA Holdings|USERJOY Technology,4,,0,Action|Fantasy,2,Military,1,,0,"For many years following the North Ambrian Disaster, North Ambria has been known as the poorest region in Zemuria. After the state suffered a major loss due to the mysterious Salt Pale turning citizen...",,https://myanimelist.net/anime/48441/The_Legend_of_Heroes__Sen_no_Kiseki_-_Northern_War
50287,Kyuuketsuki Sugu Shinu 2,The Vampire Dies in No Time Season 2,吸血鬼すぐ死ぬ2,KyuuShi,2023,winter,Winter 2023,7.46,14559,2320,4154,39304,133,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 23:00 (JST),2023-01-09T00:00:00+00:00,2023-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/1wSz9-yjtMQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Madhouse,1,Frontier Works|Marvelous Entertainment|Pony Canyon|Studio Mausu|Hakuhodo DY Music & Pictures|Akita Shoten|BS11|Kadokawa Media House,8,,0,Comedy|Fantasy,2,Adult Cast|Gag Humor|Urban Fantasy|Vampire,4,Shounen,1,Second season of Kyuuketsuki Sugu Shinu.,,https://myanimelist.net/anime/50287/Kyuuketsuki_Sugu_Shinu_2
53874,Pokemon: Mezase Pokemon Master,Pokémon: To Be a Pokémon Master,ポケットモンスター めざせポケモンマスター,Pokemon: Aim to Be a Pokemon Master,2023,winter,Winter 2023,7.61,14277,1727,4664,30718,136,11,TV,Finished Airing,False,True,24 min per ep,PG - Children,Game,Fridays at 18:55 (JST),2023-01-13T00:00:00+00:00,2023-03-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/ZjiMKr2DYBY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,OLM,1,TV Tokyo,1,The Pokemon Company International,1,Action|Adventure|Comedy|Fantasy,4,,0,Kids,1,"By embracing challenges, learning from failures, overcoming obstacles, and beating the best in the world, Satoshi finally achieves his long-held dream. His adventurous spirit, however, still runs high...",,https://myanimelist.net/anime/53874/Pokemon__Mezase_Pokemon_Master
49376,Mou Ippon!,"""Ippon"" again!",もういっぽん！,,2023,winter,Winter 2023,7.1,8746,4286,4933,26645,56,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 01:35 (JST),2023-01-09T00:00:00+00:00,2023-04-03T00:00:00+00:00,https://www.youtube-nocookie.com/embed/bSWR6mCAgMc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bakken Record,1,TV Tokyo|Pony Canyon|Akita Shoten|MAGNET|CHOCOLATE|Three S Studio,6,Sentai Filmworks,1,Sports,1,Combat Sports|School,2,Shounen,1,"The happy-go-lucky Michi Sonoda announces to her teammate, Sanae Takigawa, that she will quit judo for good after her final middle school tournament. This leaves Sanae in disbelief; after all, it was ...","Mou Ippon! was released on Blu-ray and DVD in four volumes from March 29, 2023, to June 21, 2023.",https://myanimelist.net/anime/49376/Mou_Ippon
53162,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,Sorcerous Stabber Orphen -Chaos in Urbanrama-,魔術士オーフェンはぐれ旅 アーバンラマ編,Majutsushi Orphen Hagure Tabi 3rd Season|Sorcerous Stabber Orphen 3rd Season,2023,winter,Winter 2023,6.19,3873,9754,5615,19376,60,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Wednesdays at 20:30 (JST),2023-01-18T00:00:00+00:00,2023-04-05T00:00:00+00:00,https://www.youtube-nocookie.com/embed/35VX5rMk7KY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Deen,1,WOWOW|Lantis|MediaNet|Bushiroad|BS Fuji|Nippon Television Network|Yomiuri TV Enterprise|TO Books|NetEase|Bandai Namco Music Live,10,,0,Action|Adventure|Drama|Fantasy,4,Martial Arts,1,,0,"After the events of Kimluck, Orphen is on a quest to find Azalie, only to find himself in a war in between celestial beings and humans.",This season adapts contents from volumes 11-15 of the light novels.,https://myanimelist.net/anime/53162/Majutsushi_Orphen_Hagure_Tabi__Urbanrama-hen
50284,Technoroid: Overmind,,テクノロイド OVERMIND,,2023,winter,Winter 2023,6.52,3843,7747,5900,17051,81,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Mixed media,Thursdays at 00:00 (JST),2023-01-05T00:00:00+00:00,2023-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/ywUC4qqNNn8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Doga Kobo,1,TV Tokyo|Sotsu|Avex Pictures|CyberAgent|LOGIC&MAGIC|CMI,6,,0,Mystery|Sci-Fi,2,Idols (Male)|Music,2,,0,"Due to rising sea levels and a rapidly declining human population, androids have been engineered to perform most menial tasks, allowing humans to focus on other things. Aside from providing manual lab...","Technoroid: Overmind is a part of the 2021 mixed media project Technoroid by CyberAgent, Avex Pictures, and Elements Garden. The anime was released on Blu-ray and DVD in four volumes from March 29, 20...",https://myanimelist.net/anime/50284/Technoroid__Overmind
51586,D4DJ All Mix,,D4DJ All Mix,,2023,winter,Winter 2023,7.43,6524,2442,5906,17047,137,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Mixed media,Fridays at 23:00 (JST),2023-01-13T00:00:00+00:00,2023-03-31T00:00:00+00:00,https://www.youtube-nocookie.com/embed/HnJPycsxy1M?enablejsapi=1&wmode=opaque&autoplay=1,False,False,SANZIGEN,1,Dentsu|Bushiroad|Tokyo MX|Bushiroad Music|Donuts|BS NTV|Bushiroad Move|Bushiroad Creative,8,,0,,0,Idols (Female)|Music|School,3,,0,"Arisugawa Academy's DJ unit Lyrical Lily is known for bringing smiles to people's faces through music. Thanks to their efforts, the local city hall requests them to perform monthly for a year as part ...",,https://myanimelist.net/anime/51586/D4DJ_All_Mix
